what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1411867586551
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411867593088
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411867648078
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411867649622
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411867649794
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1411867650106
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1411867651089
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411867659513
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411867659638
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1411867662726
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411867662960
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411867679200
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411867680510
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1411867681883
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411867683053
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1411867684239
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1411867684239
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411867684426
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411867684457
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1411867684504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411867689371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411867690853
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411867693084
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411867694441
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1411867694457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411867700900
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411867708076
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411867712272
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411867717904
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411867718122
